user_id;service_name;service_category;price_min;price_max;date_of_payment;number_of_payments
6210;Arialo;Water Supplier;30;60;2;3
6211;App Store;Store;5;20;10;6
6211;Amazon Prime;Amazon;13;13;8;10
6211;Sephora Play;Beauty;16;16;28;2
6211;Netflix;Video Streaming;14;14;7;12
6211;Spotify;Music;10;10;7;10
6211;Arialo;Water Supplier;30;60;20;3
6212;Amazon Prime;Amazon;13;13;23;6
6212;Fitness+;Health;8;8;17;2
6213;Amazon Prime;Amazon;13;13;2;6
6213;Microsoft Xbox Game Pass;Games;10;10;15;2
6213;Netflix;Video Streaming;14;14;16;6
6213;Spotify;Music;10;10;14;10
6213;Get Food;Food;12;12;17;5
6213;Arialo;Water Supplier;30;60;7;3
6214;App Store;Store;5;20;17;9
6215;App Store;Store;5;20;2;2
6215;New York Times;Digital Magazine;4;4;6;10
6215;Cooorsera;Online Education;8;8;20;8
6215;Netflix;Video Streaming;14;14;3;3
6215;Spotify;Music;10;10;7;2
6215;Boro;Water Supplier;35;70;7;2
6216;App Store;Store;5;20;23;4
6216;Amazon Prime;Amazon;13;13;3;7
6216;Fitness+;Health;8;8;4;11
6216;Financial Times;Digital Magazine;12;12;7;2
6216;Cooorsera;Online Education;8;8;1;11
6216;Netflix;Video Streaming;14;14;19;10
6216;Birto;Water Supplier;35;65;11;8
6217;App Store;Store;5;20;3;9
6217;Amazon Prime;Amazon;13;13;11;2
6217;Wall Street Journal;Digital Magazine;20;20;13;4
6217;Netflix;Video Streaming;14;14;27;7
6217;Boro;Water Supplier;35;70;4;4
6218;App Store;Store;5;20;3;2
6218;Amazon Prime;Amazon;13;13;16;9
6218;Wall Street Journal;Digital Magazine;20;20;5;4
6218;Disney+;Video Streaming;7;7;26;4
6218;Spotify;Music;10;10;11;8
6218;Boro;Water Supplier;35;70;20;7
6219;App Store;Store;5;20;27;6
6219;Nintendo Switch Online;Games;4;4;5;12
6219;Disney+;Video Streaming;7;7;22;9
6219;Get Food;Food;12;12;19;3
6219;Boro;Water Supplier;35;70;13;3
6220;Amazon Prime;Amazon;13;13;25;3
6220;Sony PlayStation Plus;Games;7;7;16;2
6220;Cooorsera;Online Education;8;8;3;6
6220;Netflix;Video Streaming;14;14;19;11
6220;Spotify;Music;10;10;27;11
6220;Birto;Water Supplier;35;65;4;10
6221;YouTube;Video Streaming;12;12;13;10
6221;App Store;Store;5;20;12;4
6221;Amazon Prime;Amazon;13;13;27;2
6221;Sony PlayStation Plus;Games;7;7;18;5
6221;Spotify;Music;10;10;28;12
6221;Boro;Water Supplier;35;70;15;9
6222;App Store;Store;5;20;12;4
6222;Amazon Prime;Amazon;13;13;17;12
6222;Sony PlayStation Plus;Games;7;7;4;5
6222;Netflix;Video Streaming;14;14;9;2
6222;Amazon Music;Music;8;8;26;3
6222;Arialo;Water Supplier;30;60;26;2
6223;Nintendo Switch Online;Games;4;4;5;3
6223;Cooorsera;Online Education;8;8;21;6
6223;Amazon Prime Video;Video Streaming;9;9;21;3
6223;Arialo;Water Supplier;30;60;18;4
6224;App Store;Store;5;20;10;5
6224;Wall Street Journal;Digital Magazine;20;20;24;2
6224;Netflix;Video Streaming;14;14;26;7
6224;Arialo;Water Supplier;30;60;9;11
6225;Amazon Prime;Amazon;13;13;21;11
6225;Fitness+;Health;8;8;2;12
6225;New York Times;Digital Magazine;4;4;12;3
6225;Disney+;Video Streaming;7;7;4;4
6225;Spotify;Music;10;10;26;11
6225;Birto;Water Supplier;35;65;19;2
6226;App Store;Store;5;20;6;8
6227;Amazon Prime;Amazon;13;13;9;10
6228;Amazon Prime;Amazon;13;13;14;6
6228;Doc Online;Health;10;24;15;4
6228;Financial Times;Digital Magazine;12;12;18;5
6228;Netflix;Video Streaming;14;14;16;12
6228;Birto;Water Supplier;35;65;8;12
6229;App Store;Store;5;20;14;4
6229;Fitness+;Health;8;8;23;3
6229;Sephora Play;Beauty;16;16;19;7
6229;Cooorsera;Online Education;8;8;17;9
6229;Spotify;Music;10;10;27;8
6229;Arialo;Water Supplier;30;60;14;9
6230;App Store;Store;5;20;25;11
6230;Amazon Prime;Amazon;13;13;1;7
6230;Doc Online;Health;10;24;10;9
6230;Lora;Beauty;15;15;27;3
6230;Netflix;Video Streaming;14;14;6;2
6230;Spotify;Music;10;10;7;6
6230;Boro;Water Supplier;35;70;12;9
6231;App Store;Store;5;20;6;11
6232;App Store;Store;5;20;11;11
6233;YouTube;Video Streaming;12;12;24;10
6233;App Store;Store;5;20;15;5
6233;Amazon Prime;Amazon;13;13;7;5
6233;Microsoft Xbox Game Pass;Games;10;10;6;11
6233;Spotify;Music;10;10;3;3
6233;Arialo;Water Supplier;30;60;15;11
6234;Amazon Prime;Amazon;13;13;3;4
6234;New York Times;Digital Magazine;4;4;9;5
6234;Netflix;Video Streaming;14;14;7;3
6234;Spotify;Music;10;10;23;8
6234;Arialo;Water Supplier;30;60;12;10
6235;Microsoft Xbox Game Pass;Games;10;10;18;7
6235;Disney+;Video Streaming;7;7;8;8
6235;Spotify;Music;10;10;21;2
6235;Birto;Water Supplier;35;65;6;7
6236;App Store;Store;5;20;8;2
6236;New York Times;Digital Magazine;4;4;1;12
6236;Netflix;Video Streaming;14;14;22;2
6236;Spotify;Music;10;10;21;11
6236;Boro;Water Supplier;35;70;8;6
6236;Clean Me;House;56;56;12;4
6237;App Store;Store;5;20;15;3
6237;Fitness+;Health;8;8;14;4
6237;Financial Times;Digital Magazine;12;12;2;6
6237;Disney+;Video Streaming;7;7;19;9
6237;Get Food;Food;12;12;12;7
6237;Boro;Water Supplier;35;70;12;7
6238;Amazon Prime;Amazon;13;13;7;6
6238;Wall Street Journal;Digital Magazine;20;20;25;4
6238;Cooorsera;Online Education;8;8;9;10
6238;Netflix;Video Streaming;14;14;12;5
6238;Spotify;Music;10;10;25;4
6238;Deliveroo Plus;Food;14;14;13;2
6238;Birto;Water Supplier;35;65;14;11
6239;App Store;Store;5;20;24;2
6239;Amazon Prime;Amazon;13;13;9;10
6239;Nintendo Switch Online;Games;4;4;5;3
6239;Cooorsera;Online Education;8;8;20;7
6239;Spotify;Music;10;10;5;7
6239;Arialo;Water Supplier;30;60;20;2
6240;Amazon Prime;Amazon;13;13;22;10
6241;YouTube;Video Streaming;12;12;28;11
6241;Amazon Prime;Amazon;13;13;20;6
6241;PlayStation Now;Games;10;10;17;3
6241;Microsoft Xbox Game Pass;Games;10;10;11;6
6241;Netflix;Video Streaming;14;14;20;2
6241;Spotify;Music;10;10;1;10
6241;Deliveroo Plus;Food;14;14;1;10
6241;Arialo;Water Supplier;30;60;26;12
6242;Amazon Prime;Amazon;13;13;3;6
6242;Fitness+;Health;8;8;9;10
6243;App Store;Store;5;20;21;8
6243;Amazon Prime;Amazon;13;13;9;12
6244;Financial Times;Digital Magazine;12;12;15;9
6244;Learn Now;Online Education;12;12;18;7
6244;Netflix;Video Streaming;14;14;26;5
6244;Spotify;Music;10;10;23;12
6244;Birto;Water Supplier;35;65;9;8
6245;Amazon Prime;Amazon;13;13;9;5
6245;Doc Online;Health;10;24;25;8
6245;Nintendo Switch Online;Games;4;4;11;5
6245;Netflix;Video Streaming;14;14;19;6
6245;Spotify;Music;10;10;24;10
6245;Birto;Water Supplier;35;65;17;9
6246;Cutie;Beauty;12;12;12;12
6246;Disney+;Video Streaming;7;7;5;10
6246;Spotify;Music;10;10;16;10
6246;Deliveroo Plus;Food;14;14;26;9
6246;Birto;Water Supplier;35;65;4;7
6247;YouTube;Video Streaming;12;12;13;9
6247;New York Times;Digital Magazine;4;4;11;12
6247;Disney+;Video Streaming;7;7;6;2
6247;Spotify;Music;10;10;26;8
6247;Birto;Water Supplier;35;65;2;10
6248;App Store;Store;5;20;20;8
6248;Amazon Prime;Amazon;13;13;23;10
6248;Cutie;Beauty;12;12;27;6
6248;Netflix;Video Streaming;14;14;13;4
6248;Spotify;Music;10;10;12;8
6248;Deliveroo Plus;Food;14;14;17;7
6248;Boro;Water Supplier;35;70;22;12
6249;App Store;Store;5;20;24;11
6249;Amazon Prime;Amazon;13;13;11;4
6249;New York Times;Digital Magazine;4;4;3;5
6249;Spotify;Music;10;10;3;2
6249;Arialo;Water Supplier;30;60;11;3
6250;Nintendo Switch Online;Games;4;4;21;8
6250;Learn Now;Online Education;12;12;6;12
6250;Netflix;Video Streaming;14;14;27;9
6250;Spotify;Music;10;10;8;7
6250;Arialo;Water Supplier;30;60;16;12
6251;App Store;Store;5;20;18;7
6251;Amazon Prime;Amazon;13;13;15;7
6251;Sony PlayStation Plus;Games;7;7;5;9
6251;Disney+;Video Streaming;7;7;7;5
6251;Spotify;Music;10;10;28;12
6251;Deliveroo Plus;Food;14;14;22;6
6251;Birto;Water Supplier;35;65;12;5
6252;App Store;Store;5;20;23;9
6252;Amazon Prime;Amazon;13;13;2;2
6252;PlayStation Now;Games;10;10;11;5
6252;Microsoft Xbox Game Pass;Games;10;10;5;10
6252;Netflix;Video Streaming;14;14;5;12
6252;Google Play Music;Music;10;10;14;11
6252;Arialo;Water Supplier;30;60;27;8
6253;App Store;Store;5;20;18;3
6253;Sony PlayStation Plus;Games;7;7;10;4
6253;Disney+;Video Streaming;7;7;5;12
6253;Spotify;Music;10;10;28;9
6253;Birto;Water Supplier;35;65;22;4
6254;Amazon Prime;Amazon;13;13;26;9
6254;Wall Street Journal;Digital Magazine;20;20;21;7
6254;Netflix;Video Streaming;14;14;3;6
6254;Spotify;Music;10;10;1;9
6254;Arialo;Water Supplier;30;60;2;9
6255;Amazon Prime;Amazon;13;13;23;5
6255;New York Times;Digital Magazine;4;4;6;5
6255;Netflix;Video Streaming;14;14;19;12
6255;Spotify;Music;10;10;26;8
6255;Arialo;Water Supplier;30;60;16;6
6255;Qulean;House;80;80;6;10
6256;Sony PlayStation Plus;Games;7;7;10;6
6256;Netflix;Video Streaming;14;14;2;4
6256;Spotify;Music;10;10;2;12
6256;Birto;Water Supplier;35;65;26;3
6257;Fitness+;Health;8;8;19;2
6258;App Store;Store;5;20;7;5
6258;Amazon Prime;Amazon;13;13;19;2
6258;Doc Online;Health;10;24;11;5
6258;Lora;Beauty;15;15;23;10
6258;Spotify;Music;10;10;3;11
6258;Birto;Water Supplier;35;65;12;3
6259;App Store;Store;5;20;1;7
6259;Amazon Prime;Amazon;13;13;4;12
6259;New York Times;Digital Magazine;4;4;16;7
6259;Cooorsera;Online Education;8;8;28;7
6259;Amazon Prime Video;Video Streaming;9;9;11;10
6259;Spotify;Music;10;10;8;11
6259;Boro;Water Supplier;35;70;23;5
6260;Fitness+;Health;8;8;21;2
6260;Microsoft Xbox Game Pass;Games;10;10;6;6
6260;Disney+;Video Streaming;7;7;19;3
6260;Boro;Water Supplier;35;70;3;6
6261;Amazon Prime;Amazon;13;13;9;3
6262;Amazon Prime;Amazon;13;13;9;7
6263;App Store;Store;5;20;8;5
6263;Amazon Prime;Amazon;13;13;20;3
6263;Microsoft Xbox Game Pass;Games;10;10;26;8
6263;Disney+;Video Streaming;7;7;6;7
6263;Spotify;Music;10;10;3;12
6263;Arialo;Water Supplier;30;60;1;7
6264;YouTube;Video Streaming;12;12;26;10
6264;Microsoft Xbox Game Pass;Games;10;10;22;5
6264;Cooorsera;Online Education;8;8;20;10
6264;Spotify;Music;10;10;3;12
6264;Boro;Water Supplier;35;70;10;12
6265;App Store;Store;5;20;26;11
6265;Financial Times;Digital Magazine;12;12;24;10
6265;Netflix;Video Streaming;14;14;19;11
6265;Amazon Music;Music;8;8;11;11
6265;Boro;Water Supplier;35;70;2;9
6266;Amazon Prime;Amazon;13;13;22;12
6266;Wall Street Journal;Digital Magazine;20;20;27;10
6266;Netflix;Video Streaming;14;14;24;2
6266;Spotify;Music;10;10;17;7
6266;Birto;Water Supplier;35;65;13;12
6267;Amazon Prime;Amazon;13;13;13;3
6267;Doc Online;Health;10;24;11;3
6267;New York Times;Digital Magazine;4;4;13;12
6267;Netflix;Video Streaming;14;14;9;3
6267;Birto;Water Supplier;35;65;17;12
6268;App Store;Store;5;20;12;2
6268;Microsoft Xbox Game Pass;Games;10;10;15;3
6268;Arialo;Water Supplier;30;60;2;9
6270;App Store;Store;5;20;3;2
6270;Financial Times;Digital Magazine;12;12;25;10
6270;Learn Now;Online Education;12;12;19;2
6270;Amazon Prime Video;Video Streaming;9;9;7;9
6270;Arialo;Water Supplier;30;60;26;9
6271;App Store;Store;5;20;4;3
6271;Amazon Prime;Amazon;13;13;26;3
6271;Fitness+;Health;8;8;26;9
6272;App Store;Store;5;20;10;12
6272;Sony PlayStation Plus;Games;7;7;16;4
6272;Amazon Prime Video;Video Streaming;9;9;27;6
6272;Spotify;Music;10;10;27;3
6272;Birto;Water Supplier;35;65;4;8
6273;Amazon Prime;Amazon;13;13;22;8
6273;Microsoft Xbox Game Pass;Games;10;10;26;4
6273;Netflix;Video Streaming;14;14;1;5
6273;Spotify;Music;10;10;6;9
6273;Deliveroo Plus;Food;14;14;6;4
6273;Birto;Water Supplier;35;65;16;6
6274;App Store;Store;5;20;4;9
6274;Corole;Beauty;13;13;10;3
6274;Netflix;Video Streaming;14;14;6;11
6274;YouTube Music;Music;7;7;5;3
6274;Birto;Water Supplier;35;65;20;8
6275;App Store;Store;5;20;16;8
6275;Fitness+;Health;8;8;25;6
6275;Sony PlayStation Plus;Games;7;7;9;8
6275;Disney+;Video Streaming;7;7;18;3
6275;Spotify;Music;10;10;17;9
6275;Get Food;Food;12;12;20;6
6275;Arialo;Water Supplier;30;60;1;2
6276;New York Times;Digital Magazine;4;4;1;8
6276;Disney+;Video Streaming;7;7;17;5
6276;Spotify;Music;10;10;7;4
6276;Boro;Water Supplier;35;70;10;5
6277;YouTube;Video Streaming;12;12;14;2
6277;Sony PlayStation Plus;Games;7;7;25;5
6277;Netflix;Video Streaming;14;14;5;5
6277;Amazon Music;Music;8;8;14;9
6277;Arialo;Water Supplier;30;60;19;8
6279;PlayStation Now;Games;10;10;25;6
6279;Microsoft Xbox Game Pass;Games;10;10;5;6
6279;Netflix;Video Streaming;14;14;5;3
6279;Spotify;Music;10;10;26;8
6279;Arialo;Water Supplier;30;60;24;5
6280;App Store;Store;5;20;3;4
6280;Amazon Prime;Amazon;13;13;12;7
6280;Microsoft Xbox Game Pass;Games;10;10;1;10
6280;Netflix;Video Streaming;14;14;5;7
6280;Deliveroo Plus;Food;14;14;28;3
6280;Arialo;Water Supplier;30;60;13;7
6281;App Store;Store;5;20;17;6
6281;Financial Times;Digital Magazine;12;12;23;12
6281;Cooorsera;Online Education;8;8;26;3
6281;Netflix;Video Streaming;14;14;20;4
6281;Amazon Music;Music;8;8;12;7
6281;Arialo;Water Supplier;30;60;9;4
6282;YouTube;Video Streaming;12;12;14;2
6282;New York Times;Digital Magazine;4;4;27;9
6282;Amazon Prime Video;Video Streaming;9;9;5;3
6282;Spotify;Music;10;10;10;7
6282;Birto;Water Supplier;35;65;22;10
6283;YouTube;Video Streaming;12;12;18;8
6283;New York Times;Digital Magazine;4;4;22;12
6283;Disney+;Video Streaming;7;7;12;9
6283;Amazon Music;Music;8;8;22;8
6283;Arialo;Water Supplier;30;60;22;6
6284;Amazon Prime;Amazon;13;13;18;10
6284;PlayStation Now;Games;10;10;3;7
6284;Microsoft Xbox Game Pass;Games;10;10;10;7
6284;Netflix;Video Streaming;14;14;17;7
6284;Spotify;Music;10;10;20;10
6284;Deliveroo Plus;Food;14;14;28;12
6284;Birto;Water Supplier;35;65;6;12
6285;App Store;Store;5;20;11;7
6285;Amazon Prime;Amazon;13;13;28;10
6285;Wall Street Journal;Digital Magazine;20;20;18;5
6285;Netflix;Video Streaming;14;14;13;7
6285;Spotify;Music;10;10;28;2
6285;Birto;Water Supplier;35;65;11;5
6286;Nintendo Switch Online;Games;4;4;4;4
6286;Spotify;Music;10;10;19;8
6286;Birto;Water Supplier;35;65;11;5
6287;Amazon Prime;Amazon;13;13;6;5
6287;Sony PlayStation Plus;Games;7;7;1;2
6287;Netflix;Video Streaming;14;14;5;12
6287;Amazon Music;Music;8;8;11;2
6287;Birto;Water Supplier;35;65;15;2
6288;App Store;Store;5;20;16;5
6288;Fitness+;Health;8;8;20;12
6288;Financial Times;Digital Magazine;12;12;9;4
6288;Netflix;Video Streaming;14;14;16;9
6288;Spotify;Music;10;10;12;2
6288;Birto;Water Supplier;35;65;11;4
6289;App Store;Store;5;20;8;9
6290;App Store;Store;5;20;23;3
6290;Twitch Prime;Games;11;11;26;12
6290;Microsoft Xbox Game Pass;Games;10;10;13;12
6290;Netflix;Video Streaming;14;14;12;8
6290;Arialo;Water Supplier;30;60;24;2
6291;App Store;Store;5;20;15;10
6291;Amazon Prime;Amazon;13;13;11;4
6291;Microsoft Xbox Game Pass;Games;10;10;6;5
6291;Netflix;Video Streaming;14;14;19;9
6291;Spotify;Music;10;10;16;9
6291;Boro;Water Supplier;35;70;3;12
6292;App Store;Store;5;20;4;3
6292;Home Chief;Food;60;60;16;11
6292;Sony PlayStation Plus;Games;7;7;20;4
6292;Netflix;Video Streaming;14;14;11;3
6292;Spotify;Music;10;10;28;4
6292;Birto;Water Supplier;35;65;5;7
6293;YouTube;Video Streaming;12;12;14;9
6294;Doc Online;Health;10;24;4;7
6294;Nintendo Switch Online;Games;4;4;16;9
6294;Netflix;Video Streaming;14;14;15;10
6294;Spotify;Music;10;10;5;9
6294;Birto;Water Supplier;35;65;19;6
6295;App Store;Store;5;20;2;12
6295;Amazon Prime;Amazon;13;13;16;6
6295;New York Times;Digital Magazine;4;4;14;7
6295;Birto;Water Supplier;35;65;19;12
6296;Amazon Prime;Amazon;13;13;13;12
6296;New York Times;Digital Magazine;4;4;1;7
6296;Netflix;Video Streaming;14;14;1;12
6296;Arialo;Water Supplier;30;60;11;9
6296;Qulean;House;80;80;12;5
6297;Amazon Prime;Amazon;13;13;25;10
6297;Financial Times;Digital Magazine;12;12;11;11
6297;Disney+;Video Streaming;7;7;25;9
6297;Spotify;Music;10;10;9;3
6297;Birto;Water Supplier;35;65;13;10
6298;App Store;Store;5;20;20;3
6298;Fitness+;Health;8;8;19;7
6298;Sephora Play;Beauty;16;16;5;6
6298;Cutie;Beauty;12;12;18;6
6298;Learn Now;Online Education;12;12;24;12
6298;Arialo;Water Supplier;30;60;8;6
6299;App Store;Store;5;20;17;11
6299;Fitness+;Health;8;8;4;3
6299;Sephora Play;Beauty;16;16;3;10
6299;Lora;Beauty;15;15;12;10
6299;Cooorsera;Online Education;8;8;2;11
6299;Amazon Prime Video;Video Streaming;9;9;18;3
6299;Spotify;Music;10;10;19;11
6299;Get Food;Food;12;12;14;4
6299;Arialo;Water Supplier;30;60;28;12
6300;New York Times;Digital Magazine;4;4;28;11
6300;Netflix;Video Streaming;14;14;26;4
6300;Birto;Water Supplier;35;65;27;4
6301;YouTube;Video Streaming;12;12;1;4
6301;App Store;Store;5;20;26;11
6302;YouTube;Video Streaming;12;12;12;5
6302;App Store;Store;5;20;15;3
6302;Month of Cloth;Cloth;30;30;20;2
6302;New York Times;Digital Magazine;4;4;12;8
6302;Learn Now;Online Education;12;12;11;4
6302;Netflix;Video Streaming;14;14;15;10
6302;Spotify;Music;10;10;10;10
6302;Birto;Water Supplier;35;65;7;10
6303;App Store;Store;5;20;14;3
6303;Sony PlayStation Plus;Games;7;7;27;8
6303;Disney+;Video Streaming;7;7;19;8
6303;Amazon Music;Music;8;8;25;7
6303;Arialo;Water Supplier;30;60;16;11
6304;Wall Street Journal;Digital Magazine;20;20;5;6
6304;Netflix;Video Streaming;14;14;19;10
6304;Spotify;Music;10;10;4;7
6304;Deliveroo Plus;Food;14;14;21;10
6304;Arialo;Water Supplier;30;60;24;10
6305;Amazon Prime;Amazon;13;13;5;7
6305;Microsoft Xbox Game Pass;Games;10;10;9;6
6305;Netflix;Video Streaming;14;14;21;6
6305;Spotify;Music;10;10;14;4
6305;Deliveroo Plus;Food;14;14;22;2
6305;Boro;Water Supplier;35;70;15;7
6306;App Store;Store;5;20;27;8
6306;Nintendo Switch Online;Games;4;4;18;2
6306;Netflix;Video Streaming;14;14;14;11
6306;Amazon Music;Music;8;8;1;2
6306;Birto;Water Supplier;35;65;4;12
6307;YouTube;Video Streaming;12;12;23;10
6307;Amazon Prime;Amazon;13;13;10;5
6308;App Store;Store;5;20;16;12
6308;Microsoft Xbox Game Pass;Games;10;10;5;9
6308;Boro;Water Supplier;35;70;25;7
6309;Nintendo Switch Online;Games;4;4;3;10
6309;Netflix;Video Streaming;14;14;13;10
6309;Birto;Water Supplier;35;65;5;8
6310;YouTube;Video Streaming;12;12;11;4
6310;App Store;Store;5;20;22;8
6310;Nintendo Switch Online;Games;4;4;8;6
6310;Boro;Water Supplier;35;70;12;6
6311;Amazon Prime;Amazon;13;13;25;12
6312;App Store;Store;5;20;9;3
6312;Wall Street Journal;Digital Magazine;20;20;9;2
6312;Learn Now;Online Education;12;12;26;7
6312;Amazon Prime Video;Video Streaming;9;9;15;12
6312;Spotify;Music;10;10;27;7
6312;Arialo;Water Supplier;30;60;6;12
6313;Amazon Prime;Amazon;13;13;16;3
6313;Nintendo Switch Online;Games;4;4;25;3
6313;Disney+;Video Streaming;7;7;1;11
6313;Spotify;Music;10;10;8;9
6313;Birto;Water Supplier;35;65;6;12
6314;Amazon Prime;Amazon;13;13;11;3
6314;Doc Online;Health;10;24;24;10
6314;Wall Street Journal;Digital Magazine;20;20;3;7
6314;Netflix;Video Streaming;14;14;24;2
6314;Spotify;Music;10;10;2;4
6314;Boro;Water Supplier;35;70;15;10
6315;YouTube;Video Streaming;12;12;22;10
6315;Amazon Prime;Amazon;13;13;5;3
6315;New York Times;Digital Magazine;4;4;19;9
6315;Learn Now;Online Education;12;12;27;8
6315;Netflix;Video Streaming;14;14;20;6
6315;Spotify;Music;10;10;19;7
6315;Get Food;Food;12;12;23;6
6315;Birto;Water Supplier;35;65;22;6
6315;Clean Me;House;56;56;21;5
6316;Amazon Prime;Amazon;13;13;25;12
6316;Fitness+;Health;8;8;12;9
6316;New York Times;Digital Magazine;4;4;8;8
6316;Learn Now;Online Education;12;12;20;4
6316;Netflix;Video Streaming;14;14;7;11
6316;Spotify;Music;10;10;14;11
6316;Get Food;Food;12;12;24;6
6316;Boro;Water Supplier;35;70;17;8
6317;Amazon Prime;Amazon;13;13;16;5
6317;New York Times;Digital Magazine;4;4;20;2
6317;Amazon Prime Video;Video Streaming;9;9;18;8
6317;Spotify;Music;10;10;2;3
6317;Birto;Water Supplier;35;65;26;11
6318;App Store;Store;5;20;18;7
6318;Nintendo Switch Online;Games;4;4;16;7
6318;Learn Now;Online Education;12;12;21;8
6318;Spotify;Music;10;10;28;9
6318;Deliveroo Plus;Food;14;14;2;6
6318;Boro;Water Supplier;35;70;21;10
6319;New York Times;Digital Magazine;4;4;26;10
6319;Disney+;Video Streaming;7;7;27;3
6319;Spotify;Music;10;10;12;9
6319;Birto;Water Supplier;35;65;21;12
6320;App Store;Store;5;20;21;4
6320;Amazon Prime;Amazon;13;13;10;10
6320;Fitness+;Health;8;8;14;2
6320;Doc Online;Health;10;24;13;11
6320;New York Times;Digital Magazine;4;4;26;12
6320;Disney+;Video Streaming;7;7;23;7
6320;Spotify;Music;10;10;7;2
6320;Boro;Water Supplier;35;70;15;10
6321;Amazon Prime;Amazon;13;13;10;10
6321;New York Times;Digital Magazine;4;4;4;2
6321;Amazon Prime Video;Video Streaming;9;9;10;4
6321;Spotify;Music;10;10;17;6
6321;Boro;Water Supplier;35;70;20;8
6322;App Store;Store;5;20;17;9
6322;Amazon Prime;Amazon;13;13;1;10
6322;New York Times;Digital Magazine;4;4;1;10
6322;Disney+;Video Streaming;7;7;20;10
6322;Spotify;Music;10;10;11;7
6322;Deliveroo Plus;Food;14;14;11;11
6322;Arialo;Water Supplier;30;60;9;11
6323;Disney+;Video Streaming;7;7;21;6
6323;Amazon Music;Music;8;8;10;5
6323;Boro;Water Supplier;35;70;24;3
6324;Amazon Prime;Amazon;13;13;12;8
6324;New York Times;Digital Magazine;4;4;19;4
6324;Netflix;Video Streaming;14;14;17;7
6324;Boro;Water Supplier;35;70;25;9
6325;New York Times;Digital Magazine;4;4;8;8
6325;Disney+;Video Streaming;7;7;11;5
6325;Spotify;Music;10;10;25;3
6325;Birto;Water Supplier;35;65;5;8
6326;App Store;Store;5;20;23;5
6326;Amazon Prime;Amazon;13;13;3;12
6327;App Store;Store;5;20;18;5
6328;Doc Online;Health;10;24;26;2
6328;Sony PlayStation Plus;Games;7;7;18;4
6328;Amazon Prime Video;Video Streaming;9;9;16;9
6328;Spotify;Music;10;10;6;11
6328;Boro;Water Supplier;35;70;17;7
6329;New York Times;Digital Magazine;4;4;17;9
6329;Netflix;Video Streaming;14;14;18;12
6329;Spotify;Music;10;10;11;2
6329;Boro;Water Supplier;35;70;6;5
6330;Wall Street Journal;Digital Magazine;20;20;18;2
6330;Netflix;Video Streaming;14;14;15;6
6330;Boro;Water Supplier;35;70;25;4
6331;App Store;Store;5;20;26;3
6331;Amazon Prime;Amazon;13;13;23;8
6331;Doc Online;Health;10;24;7;6
6331;PlayStation Now;Games;10;10;16;10
6331;Microsoft Xbox Game Pass;Games;10;10;15;10
6331;Netflix;Video Streaming;14;14;20;8
6331;Birto;Water Supplier;35;65;26;9
6332;App Store;Store;5;20;7;10
6332;Amazon Prime;Amazon;13;13;2;2
6333;YouTube;Video Streaming;12;12;27;10
6333;App Store;Store;5;20;18;8
6333;Sephora Play;Beauty;16;16;22;2
6333;Netflix;Video Streaming;14;14;20;2
6333;Spotify;Music;10;10;19;2
6333;Deliveroo Plus;Food;14;14;10;11
6333;Boro;Water Supplier;35;70;18;10
6335;App Store;Store;5;20;12;11
6335;Amazon Prime;Amazon;13;13;22;5
6335;Sony PlayStation Plus;Games;7;7;20;9
6335;Disney+;Video Streaming;7;7;8;7
6335;Spotify;Music;10;10;24;8
6335;Birto;Water Supplier;35;65;5;11
6336;App Store;Store;5;20;15;9
6336;Amazon Prime;Amazon;13;13;9;3
6336;New York Times;Digital Magazine;4;4;15;5
